image_id,image_path,label_path,source_id,frame_index,timestamp_seconds,split,label_status,box_count,class_counts,annotation_formats,content_sha256
a0e61f6f5a707d57a198eca42786bcefd6c57e13ead0d5c29ab22e7d1aa3e4ad,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00122_jpg.rf.839ebf9acde613a1500a5ac192b3c157.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00122_jpg.rf.839ebf9acde613a1500a5ac192b3c157.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,122,61.0,train,labeled,55,0:2;1:18;2:35,bbox:2;polygon:53,a0e61f6f5a707d57a198eca42786bcefd6c57e13ead0d5c29ab22e7d1aa3e4ad
e6963d6a8b813eac2ed6e0a3409d9db6a67f482a12f8da40ea48a450304b870c,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00123_jpg.rf.df23782fcb42d6e77a7ec7cb008df5e6.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00123_jpg.rf.df23782fcb42d6e77a7ec7cb008df5e6.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,123,61.5,train,labeled,49,0:3;1:17;2:29,bbox:2;polygon:47,e6963d6a8b813eac2ed6e0a3409d9db6a67f482a12f8da40ea48a450304b870c
0af767e1eb7e47a4d82fd4d7899b5f8ff83ae6c8616d62358277bd537611a587,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00124_jpg.rf.bf03c12e5367469f08072bfb387a3fb3.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00124_jpg.rf.bf03c12e5367469f08072bfb387a3fb3.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,124,62.0,train,labeled,58,0:3;1:19;2:36,bbox:6;polygon:52,0af767e1eb7e47a4d82fd4d7899b5f8ff83ae6c8616d62358277bd537611a587
e000795ad3202c8aaaf90b5eeb9cac9648d97306f36a804ef33b5a4d4221fe19,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00125_jpg.rf.81f7a4243137fc9e9823a06180b3ba5d.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00125_jpg.rf.81f7a4243137fc9e9823a06180b3ba5d.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,125,62.5,train,labeled,56,0:2;1:16;2:38,bbox:2;polygon:54,e000795ad3202c8aaaf90b5eeb9cac9648d97306f36a804ef33b5a4d4221fe19
c5c09bb77fc74e09e26b11b9cbbad331c7e3694c64e64b1bb0004e19660f7979,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00128_jpg.rf.d4864d100944bdf60a57d36463ec2070.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00128_jpg.rf.d4864d100944bdf60a57d36463ec2070.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,128,64.0,train,labeled,55,0:2;1:21;2:31;3:1,polygon:55,c5c09bb77fc74e09e26b11b9cbbad331c7e3694c64e64b1bb0004e19660f7979
5994c0c4098ca3a3adcc6aa1f15043f6482dadf9d865475fd643a1651060eb71,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00129_jpg.rf.03ad5ad33ec6b4f3799210f2565c44f9.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00129_jpg.rf.03ad5ad33ec6b4f3799210f2565c44f9.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,129,64.5,train,labeled,51,0:4;1:19;2:25;3:3,bbox:3;polygon:48,5994c0c4098ca3a3adcc6aa1f15043f6482dadf9d865475fd643a1651060eb71
866985d1086d34c33b4f2202dbfda6a151636682993db2cff27814517e27440b,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00130_jpg.rf.e67c664ddf12ebd33d97a8a16bb09ac0.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00130_jpg.rf.e67c664ddf12ebd33d97a8a16bb09ac0.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,130,65.0,train,labeled,46,0:3;1:18;2:25,polygon:46,866985d1086d34c33b4f2202dbfda6a151636682993db2cff27814517e27440b
2ab42871e8045dae0be15eac2e0c1642c104826e7bf049cb1af79f34ab93c142,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00131_jpg.rf.b0cca90e602f5f586a6a08a0cf74a6b0.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00131_jpg.rf.b0cca90e602f5f586a6a08a0cf74a6b0.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,131,65.5,train,labeled,49,0:3;1:16;2:29;3:1,bbox:3;polygon:46,2ab42871e8045dae0be15eac2e0c1642c104826e7bf049cb1af79f34ab93c142
923cac41ef396241b15391edf86591eabb2acc0c47418bfaccaf23e6caae4ac6,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00133_jpg.rf.cbf49f07b68b45997470785982e21370.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00133_jpg.rf.cbf49f07b68b45997470785982e21370.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,133,66.5,train,labeled,42,0:3;1:14;2:25,polygon:42,923cac41ef396241b15391edf86591eabb2acc0c47418bfaccaf23e6caae4ac6
feb91a9f17824bfe13cd36f613e0daae83cc103808d1d194f4b4fa6c0732f86a,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00134_jpg.rf.0abc88f418611e653bfaf09bd33d9697.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00134_jpg.rf.0abc88f418611e653bfaf09bd33d9697.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,134,67.0,train,labeled,41,0:3;1:11;2:27,bbox:4;polygon:37,feb91a9f17824bfe13cd36f613e0daae83cc103808d1d194f4b4fa6c0732f86a
e2766cb89e31b01e9d8a56f1a2dc46a860435090c9045ca43d8d12ace2bcb684,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00135_jpg.rf.d71bf26d25ca115290a2be0a0cb9f178.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00135_jpg.rf.d71bf26d25ca115290a2be0a0cb9f178.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,135,67.5,train,labeled,40,0:3;1:10;2:27,polygon:40,e2766cb89e31b01e9d8a56f1a2dc46a860435090c9045ca43d8d12ace2bcb684
abd5641b86fe0ac1ce4ddeaead12f3faac206105cb9d4bd9ce019760e4925cd2,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00136_jpg.rf.7ccc6e032edd1313ca80cb935a1f1caa.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00136_jpg.rf.7ccc6e032edd1313ca80cb935a1f1caa.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,136,68.0,train,labeled,48,0:3;1:16;2:28;3:1,bbox:1;polygon:47,abd5641b86fe0ac1ce4ddeaead12f3faac206105cb9d4bd9ce019760e4925cd2
fe796573d51fad1bb8edcc1be7e18b3b1a9083779cce517ac072ea1114c03762,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00137_jpg.rf.fade814c560e78858fe206276bca9074.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00137_jpg.rf.fade814c560e78858fe206276bca9074.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,137,68.5,train,labeled,53,0:3;1:14;2:35;3:1,bbox:3;polygon:50,fe796573d51fad1bb8edcc1be7e18b3b1a9083779cce517ac072ea1114c03762
ce06fc7f8546a00348c94dd329216e812e6b888cbef013ee693e335949448dfd,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00138_jpg.rf.a05869806ad9cae97646039a1a1f5024.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00138_jpg.rf.a05869806ad9cae97646039a1a1f5024.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,138,69.0,train,labeled,53,0:3;1:13;2:35;3:2,bbox:2;polygon:51,ce06fc7f8546a00348c94dd329216e812e6b888cbef013ee693e335949448dfd
e25f24fbfc83db2bb256aa5ffad68bade88b306ad0162e7e22d658e771547d33,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00139_jpg.rf.871999a108b0540e3d145b6b2f87dbe7.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00139_jpg.rf.871999a108b0540e3d145b6b2f87dbe7.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,139,69.5,train,labeled,51,0:3;1:13;2:34;3:1,bbox:3;polygon:48,e25f24fbfc83db2bb256aa5ffad68bade88b306ad0162e7e22d658e771547d33
6bdad0983b349a6c0b51f8d9877cc935803889b2a914c26003edceed2d436764,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00140_jpg.rf.3a7f1671bd6aab6e2627b356d215e53a.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00140_jpg.rf.3a7f1671bd6aab6e2627b356d215e53a.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,140,70.0,train,labeled,54,0:3;1:14;2:34;3:3,polygon:54,6bdad0983b349a6c0b51f8d9877cc935803889b2a914c26003edceed2d436764
f5b2915f8cddb132fee82819cf98457d078ae01e75ca7f4d8812fc4794f93964,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00142_jpg.rf.341b4a1e74f79850bad2a4231b019d68.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00142_jpg.rf.341b4a1e74f79850bad2a4231b019d68.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,142,71.0,train,labeled,54,0:2;1:12;2:36;3:3;4:1,bbox:1;polygon:53,f5b2915f8cddb132fee82819cf98457d078ae01e75ca7f4d8812fc4794f93964
0988c8d1be62e65e28d159f524ca6f016c385daac95c79b859af362cdd9b05ed,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00143_jpg.rf.a8c66adc7451c5ed7eca478436fdc1bd.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00143_jpg.rf.a8c66adc7451c5ed7eca478436fdc1bd.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,143,71.5,train,labeled,46,0:2;1:14;2:28;3:1;4:1,bbox:2;polygon:44,0988c8d1be62e65e28d159f524ca6f016c385daac95c79b859af362cdd9b05ed
1e9a51dc39c294c1b10fea7bc6938f9c63a91b9b052d7759a87601cdec44a7e6,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00145_jpg.rf.1af481f307ead5228e3622390570e06b.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00145_jpg.rf.1af481f307ead5228e3622390570e06b.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,145,72.5,train,labeled,46,0:2;1:14;2:29;3:1,bbox:2;polygon:44,1e9a51dc39c294c1b10fea7bc6938f9c63a91b9b052d7759a87601cdec44a7e6
003b086fb903b6a5966846f70249914b938328c884be8f842f0a988817d310ef,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00147_jpg.rf.2900fb26f1c281ddfd22f0c21add397a.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00147_jpg.rf.2900fb26f1c281ddfd22f0c21add397a.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,147,73.5,train,labeled,48,0:2;1:12;2:32;3:2,bbox:1;polygon:47,003b086fb903b6a5966846f70249914b938328c884be8f842f0a988817d310ef
6360d8351b23b1842b01fa0ecf61f14ab8f4ccf87391f834b2d33b928ed25e6f,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00148_jpg.rf.2605c2825fe116fa74372320ed4f3b49.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00148_jpg.rf.2605c2825fe116fa74372320ed4f3b49.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,148,74.0,train,labeled,48,0:2;1:13;2:32;3:1,bbox:1;polygon:47,6360d8351b23b1842b01fa0ecf61f14ab8f4ccf87391f834b2d33b928ed25e6f
218083c01dd6fdb2c121922a543184de276e5906e42a368fbaac0dec9e0c7cde,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00150_jpg.rf.9bc4ebf870ffb8da7ebcdba3ebc7c4b2.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00150_jpg.rf.9bc4ebf870ffb8da7ebcdba3ebc7c4b2.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,150,75.0,train,labeled,49,0:2;1:14;2:30;3:1;4:2,bbox:6;polygon:43,218083c01dd6fdb2c121922a543184de276e5906e42a368fbaac0dec9e0c7cde
3b1a470521984aac56f4b6c397db2c11bd0d3decad4a4dd6bebcb50875c10609,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00151_jpg.rf.d2d54d09fb69ef278f7384c764e82d64.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00151_jpg.rf.d2d54d09fb69ef278f7384c764e82d64.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,151,75.5,train,labeled,44,0:2;1:13;2:27;3:2,bbox:3;polygon:41,3b1a470521984aac56f4b6c397db2c11bd0d3decad4a4dd6bebcb50875c10609
41dc96b705685d62716cebd489cf4bdf23e21a8fc88922e8ba65d48b36c5cdff,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00152_jpg.rf.4b7c5e4c2e4118d06a6c4c5f004d5d7c.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00152_jpg.rf.4b7c5e4c2e4118d06a6c4c5f004d5d7c.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,152,76.0,train,labeled,45,0:2;1:12;2:31,bbox:1;polygon:44,41dc96b705685d62716cebd489cf4bdf23e21a8fc88922e8ba65d48b36c5cdff
16ad9bd849ac7a1dd242a13d4b16897b089db83a329c2790d5cd9eae5e9eb2a2,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00154_jpg.rf.ecd9d851896e6aa71a5e771593b8afe6.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00154_jpg.rf.ecd9d851896e6aa71a5e771593b8afe6.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,154,77.0,train,labeled,44,0:2;1:14;2:27;3:1,bbox:5;polygon:39,16ad9bd849ac7a1dd242a13d4b16897b089db83a329c2790d5cd9eae5e9eb2a2
45123b4a2ee765c326bfa121560c6fa5b8eca99af23456996b9e546cd5fada13,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00156_jpg.rf.d0841e41175845d5c7e76b24fa7afc05.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00156_jpg.rf.d0841e41175845d5c7e76b24fa7afc05.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,156,78.0,train,labeled,44,0:2;1:14;2:28,bbox:2;polygon:42,45123b4a2ee765c326bfa121560c6fa5b8eca99af23456996b9e546cd5fada13
6030957f84ad07a2e63cea58dc9c66abe02d3fbc247f943f12dc0d0e5d533d9d,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00157_jpg.rf.d627b8d04eb1db32d7e8f856e358d09c.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00157_jpg.rf.d627b8d04eb1db32d7e8f856e358d09c.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,157,78.5,train,labeled,46,0:2;1:15;2:29,bbox:1;polygon:45,6030957f84ad07a2e63cea58dc9c66abe02d3fbc247f943f12dc0d0e5d533d9d
e157433fa83c3f1cae3525cad355d3eecec7fba4a896ab8216c5a9fd5c9d3441,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00158_jpg.rf.6929ac05a72b0ca014f19a2e4c8f7f7c.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00158_jpg.rf.6929ac05a72b0ca014f19a2e4c8f7f7c.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,158,79.0,train,labeled,42,0:2;1:14;2:26,bbox:2;polygon:40,e157433fa83c3f1cae3525cad355d3eecec7fba4a896ab8216c5a9fd5c9d3441
d468e10055d6c66bc0212310e340e60f9dbfff5d5813c2516aa2fe94fd76c588,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00160_jpg.rf.9b60e22966cccae8ea7336664b132a26.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00160_jpg.rf.9b60e22966cccae8ea7336664b132a26.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,160,80.0,train,labeled,43,0:2;1:14;2:26;3:1,bbox:1;polygon:42,d468e10055d6c66bc0212310e340e60f9dbfff5d5813c2516aa2fe94fd76c588
1cd90b98add770b87ccc139aabfa78fa721324fb1be8932ba174c0100907e378,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00161_jpg.rf.3d8364df170ddaf59e9bd6c5db000eb7.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00161_jpg.rf.3d8364df170ddaf59e9bd6c5db000eb7.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,161,80.5,train,labeled,38,0:2;1:14;2:22,bbox:3;polygon:35,1cd90b98add770b87ccc139aabfa78fa721324fb1be8932ba174c0100907e378
d02c7ceade176afd389325a73078d5060947c39f038fb6e2985c1ee2941fee75,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00162_jpg.rf.05e2db2c9fbb9b2a64f66a33bd23be39.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00162_jpg.rf.05e2db2c9fbb9b2a64f66a33bd23be39.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,162,81.0,train,labeled,49,0:2;1:16;2:29;3:2,bbox:1;polygon:48,d02c7ceade176afd389325a73078d5060947c39f038fb6e2985c1ee2941fee75
a1b26138bd920a2c4b258b8d0c6aa92f0c6fbec32a261a96398a7f1364544c5c,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00163_jpg.rf.7d1b064ff7106b0259e9f39eac9d0431.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00163_jpg.rf.7d1b064ff7106b0259e9f39eac9d0431.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,163,81.5,train,labeled,45,0:2;1:17;2:25;3:1,bbox:5;polygon:40,a1b26138bd920a2c4b258b8d0c6aa92f0c6fbec32a261a96398a7f1364544c5c
972b843f9d4c8e05303c714509e131d581cfe4d295583619286675a2163fb47a,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00164_jpg.rf.4ac39404cdbdb624cdc75c061fdd01ba.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00164_jpg.rf.4ac39404cdbdb624cdc75c061fdd01ba.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,164,82.0,train,labeled,45,0:2;1:14;2:27;3:2,bbox:1;polygon:44,972b843f9d4c8e05303c714509e131d581cfe4d295583619286675a2163fb47a
1243fbc9b246b23ebd4d35f5c61ba66d389cdb5b79e9b5bd8747287fb4d9ab83,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00165_jpg.rf.c1af12ba5a7923bb0e4fb0594df273ca.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00165_jpg.rf.c1af12ba5a7923bb0e4fb0594df273ca.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,165,82.5,train,labeled,48,0:2;1:17;2:28;3:1,polygon:48,1243fbc9b246b23ebd4d35f5c61ba66d389cdb5b79e9b5bd8747287fb4d9ab83
18ae5b07cc9046bbbef9bcce2720c31da3b27b20dfe71f4f6dbffe01e6f1dff8,train/images/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00166_jpg.rf.16248b9ec2c89c5b116a988f3344ada3.jpg,train/labels/YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p_frame_00166_jpg.rf.16248b9ec2c89c5b116a988f3344ada3.txt,YTDown-com_YouTube_Crazy-yet-Organized-Traffic-in-Vietnam-H_Media_fm0cX7P6PSw_001_1080p,166,83.0,train,labeled,47,0:2;1:15;2:29;3:1,bbox:3;polygon:44,18ae5b07cc9046bbbef9bcce2720c31da3b27b20dfe71f4f6dbffe01e6f1dff8
